"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","city"
"3271",2014-06-24,639888,4,2.5,2050,2772,2,"0","0","3",2050,NA,2012,"Issaquah"
"3272",2014-06-24,329445,2,1.5,830,1119,2,"0","0","3",830,NA,2005,"Seattle"
"3273",2014-06-24,745641,4,2.5,2440,4850,2,"0","0","3",2440,NA,2013,"Redmond"
"3274",2014-06-24,395000,3,2.5,1600,1936,2,"0","0","3",1600,NA,2007,"Seattle"
"3275",2014-06-24,790000,4,3.5,3190,31450,2,"0","0","3",3190,NA,2010,"Issaquah"
"3276",2014-06-25,890000,4,1,2550,4000,2,"0","0","3",2370,180,1905,"Seattle"
"3277",2014-06-25,4e+05,3,2.5,2180,7508,1,"0","0","4",1420,760,1962,"Shoreline"
"3278",2014-06-25,365500,3,2,1410,9600,1,"0","0","4",1410,NA,1983,"Woodinville"
"3279",2014-06-25,245000,3,2,1410,5760,1,"0","0","3",1410,NA,1985,"Kent"
"3280",2014-06-25,390000,4,2.5,2340,8548,2,"0","0","3",2340,NA,1993,"Kent"
"3281",2014-06-25,196500,3,1,1320,9000,1,"0","0","3",1320,NA,1966,"Auburn"
"3282",2014-06-25,1200000,4,1.75,3990,13470,2,"0","0","3",3990,NA,2006,"Newcastle"
"3283",2014-06-25,276900,3,1,1270,7566,1,"0","0","4",1270,NA,1958,"Renton"
"3284",2014-06-25,995000,3,4.5,4380,47044,2,"1","3","3",3720,660,1968,"Burien"
"3285",2014-06-25,2300000,4,3.25,4250,8570,2,"0","0","3",4250,NA,2004,"Bellevue"
"3286",2014-06-25,505000,3,2.5,1860,8060,2,"0","0","4",1860,NA,1987,"Issaquah"
"3287",2014-06-25,1229000,4,3.5,3770,37034,2,"0","0","3",2830,940,1989,"Bellevue"
"3288",2014-06-25,352000,4,1,1530,8890,1,"0","0","3",980,550,1925,"Seattle"
"3289",2014-06-25,597326,4,4,3570,8250,2,"0","0","3",2860,710,2013,"Mercer Island"
"3290",2014-06-25,8e+05,2,1,1740,5719,1,"0","0","3",1740,NA,1955,"Seattle"
"3291",2014-06-25,270000,3,2.5,1670,8364,1,"0","0","4",1300,370,1990,"Covington"
"3292",2014-06-25,235000,4,2,1570,9415,2,"0","0","4",1570,NA,1984,"Auburn"
"3293",2014-06-25,409900,2,2.5,1590,1845,2,"0","0","3",1590,NA,1997,"Kirkland"
"3294",2014-06-25,739900,5,2.5,2980,5377,2,"0","0","3",2980,NA,2006,"Redmond"
"3295",2014-06-25,608000,4,2.5,2690,4736,2,"0","0","3",2690,NA,2001,"Redmond"
"3296",2014-06-25,381500,2,1,900,2910,1,"0","0","5",900,NA,1924,"Seattle"
"3297",2014-06-25,562100,2,0.75,1440,3700,1,"0","0","3",1200,240,1914,"Seattle"
"3298",2014-06-25,740000,4,2.5,3000,10392,2,"0","0","3",3000,NA,1995,"Issaquah"
"3299",2014-06-25,308000,3,1,1640,18144,1.5,"0","0","3",1640,NA,1942,"Seattle"
"3300",2014-06-25,905000,5,3.5,3100,10200,1,"0","4","3",1660,1440,1970,"Bellevue"
"3301",2014-06-25,762000,4,3.5,4000,15253,2,"0","0","3",4000,NA,2007,"Snoqualmie"
"3302",2014-06-25,356000,4,2,2020,48693,1.5,"0","0","3",2020,NA,1949,"North Bend"
"3303",2014-06-25,750000,3,1.5,1840,5000,1.5,"0","0","5",1340,500,1915,"Seattle"
"3304",2014-06-25,418800,4,2.25,2100,9984,1,"0","0","4",1290,810,1973,"Kenmore"
"3305",2014-06-25,276000,4,2.25,2460,11250,1,"0","0","4",2460,NA,1959,"Auburn"
"3306",2014-06-25,725000,3,2.5,2610,7510,2,"0","0","3",2610,NA,1996,"Redmond"
"3307",2014-06-25,285000,3,2,1460,6377,1,"0","0","3",1460,NA,1995,"Maple Valley"
"3308",2014-06-25,205000,3,1,1050,8498,1,"0","0","3",1050,NA,1958,"Kent"
"3309",2014-06-25,583000,3,2.5,1790,8144,2,"0","0","3",1790,NA,1989,"Sammamish"
"3310",2014-06-25,657000,4,2.5,2180,3375,1.5,"0","0","4",1420,760,1926,"Seattle"
"3311",2014-06-25,386000,4,2.25,2050,9583,2,"0","2","3",1770,280,1965,"Des Moines"
"3312",2014-06-25,589950,5,3,2790,19439,1,"0","3","5",1500,1290,1973,"Renton"
"3313",2014-06-25,575000,3,2.25,1700,3333,1.5,"0","0","3",1100,600,1924,"Seattle"
"3314",2014-06-25,574000,3,2.5,2380,6832,2,"0","0","3",2380,NA,2002,"Snoqualmie"
"3315",2014-06-25,690500,5,2,2000,4211,1.5,"0","2","4",1280,720,1908,"Seattle"
"3316",2014-06-25,565000,2,1.75,1670,4008,1,"0","0","3",1670,NA,2005,"Issaquah"
"3317",2014-06-25,5e+05,3,1.5,1190,4750,1,"0","0","3",970,220,1940,"Seattle"
"3318",2014-06-25,330000,6,2.25,3040,28535,1,"0","0","3",1890,1150,1951,"Kent"
"3319",2014-06-25,286000,2,1,780,3475,1,"0","0","4",780,NA,1930,"North Bend"
"3320",2014-06-25,450000,3,1.5,2330,11740,1,"0","0","3",1330,1000,1954,"Lake Forest Park"
"3321",2014-06-25,870000,4,2.75,2840,4000,1.5,"0","0","5",1960,880,1912,"Seattle"
"3322",2014-06-25,725000,4,2.5,2490,5170,2,"0","0","4",2490,NA,2000,"Redmond"
"3323",2014-06-25,275000,2,1,770,4840,1,"0","0","4",770,NA,1927,"Seattle"
"3324",2014-06-25,645000,3,2.75,1850,16960,1,"0","2","4",1850,NA,1953,"Seattle"
"3325",2014-06-25,152000,3,1,1090,3264,1,"0","0","4",1090,NA,1969,"Auburn"
"3326",2014-06-25,315000,4,2,1780,5336,1.5,"0","0","5",930,850,1918,"Seattle"
"3327",2014-06-25,190000,1,0.75,930,29258,1,"0","0","3",930,NA,1941,"Seattle"
"3328",2014-06-25,7e+05,4,2.5,2770,5686,2,"0","0","3",2770,NA,2004,"Sammamish"
"3329",2014-06-25,233000,3,1,1250,6180,1.5,"0","0","3",1250,NA,1955,"Shoreline"
"3330",2014-06-25,249000,4,2.25,1830,6136,2,"0","0","3",1830,NA,1990,"Kent"
"3331",2014-06-25,310000,2,1,870,5400,1,"0","0","3",870,NA,1950,"Seattle"
"3332",2014-06-25,265950,3,1.5,1150,8450,1,"0","0","4",1150,NA,1951,"Seattle"
"3333",2014-06-25,860000,5,3.25,4500,9648,2,"0","4","4",3000,1500,1968,"Seattle"
"3334",2014-06-25,2e+05,3,1,1150,4800,1.5,"0","0","4",1150,NA,1938,"Auburn"
"3335",2014-06-25,402000,4,2.25,2000,3672,2,"0","0","5",1650,350,1926,"Seattle"
"3336",2014-06-25,305000,6,2,1900,8240,1,"0","0","2",1200,700,1964,"Seattle"
"3337",2014-06-25,505000,3,1.75,1640,10695,1,"0","2","3",1640,NA,1975,"Kirkland"
"3338",2014-06-25,1355000,3,1.5,2680,4775,2,"0","2","5",1880,800,1913,"Seattle"
"3339",2014-06-25,482000,3,2.5,2420,7307,2,"0","0","3",2420,NA,1998,"Snoqualmie"
"3340",2014-06-25,299950,3,1.75,1790,7650,1,"0","3","3",1790,NA,1978,"Federal Way"
"3341",2014-06-25,770000,4,2.5,3920,12415,2,"0","0","3",3920,NA,1997,"Sammamish"
"3342",2014-06-25,245700,3,2.25,1640,8400,1,"0","0","3",1180,460,1968,"Kent"
"3343",2014-06-25,283000,3,1,890,8400,1,"0","0","4",890,NA,1954,"Renton"
"3344",2014-06-25,650000,4,2.75,1910,16532,1,"0","0","4",1420,490,1940,"Seattle"
"3345",2014-06-25,530000,5,2.25,2140,7910,1,"0","0","3",1070,1070,1962,"Bellevue"
"3346",2014-06-25,440000,3,1.75,2030,17100,1,"0","0","4",2030,NA,1953,"Burien"
"3347",2014-06-25,1005000,4,4.5,4225,284011,2,"0","0","4",4225,NA,1985,"Sammamish"
"3348",2014-06-25,599990,3,2.25,2680,9162,1,"0","0","3",1570,1110,1978,"Issaquah"
"3349",2014-06-25,544000,4,2.5,2030,3974,2,"0","0","3",2030,NA,1994,"Issaquah"
"3350",2014-06-25,1700000,5,3.5,5850,22885,2,"0","2","4",4670,1180,1978,"Bellevue"
"3351",2014-06-25,270000,2,1,2060,8398,1,"0","0","3",1260,800,1962,"Seattle"
"3352",2014-06-25,435000,2,1,1060,3036,1.5,"0","0","4",1060,NA,1943,"Seattle"
"3353",2014-06-25,349000,3,1,1010,8184,1,"0","0","4",1010,NA,1947,"Shoreline"
"3354",2014-06-25,1140000,4,2.25,3310,127631,2,"0","0","5",3310,NA,1924,"Woodinville"
"3355",2014-06-25,320000,4,2.5,2000,10051,2,"0","0","3",2000,NA,1997,"Maple Valley"
"3356",2014-06-25,804100,4,2.5,3070,8086,2,"0","0","3",3070,NA,2005,"Newcastle"
"3357",2014-06-25,594000,3,2.25,1270,1406,2,"0","0","3",1060,210,2014,"Seattle"
"3358",2014-06-25,531500,4,2.75,3110,49765,1,"0","0","4",3110,NA,1958,"Black Diamond"
"3359",2014-06-25,1150000,3,2,2110,18815,2,"0","0","5",2110,NA,1979,"Sammamish"
"3360",2014-06-25,374500,3,2.25,1400,11400,2,"0","0","3",1400,NA,1984,"Kenmore"
"3361",2014-06-25,450000,4,2.75,2310,5650,1,"0","2","3",1330,980,1952,"Seattle"
"3362",2014-06-25,744500,5,2.5,2700,16570,1,"0","0","4",1750,950,1967,"Bellevue"
"3363",2014-06-25,913888,5,2.25,2370,15512,2,"0","0","4",2370,NA,1981,"Bellevue"
"3364",2014-06-25,760000,4,2.5,2760,6000,2,"0","0","5",2230,530,1942,"Seattle"
"3365",2014-06-25,346500,2,1.75,1610,6300,1,"0","0","3",1010,600,1941,"Seattle"
"3366",2014-06-25,280000,3,1.75,1230,8250,1,"0","0","3",1230,NA,1966,"Renton"
"3367",2014-06-25,557500,3,1.75,1900,11165,1,"0","0","4",1900,NA,1959,"Bellevue"
"3368",2014-06-25,260000,3,1.5,1580,8184,1,"0","0","3",1140,440,1954,"Des Moines"
"3369",2014-06-25,1330000,3,1.5,1940,2885,1.5,"0","2","3",1940,NA,1900,"Seattle"
"3370",2014-06-25,640000,3,1.75,1620,6000,1,"0","0","5",1040,580,1947,"Seattle"
"3371",2014-06-25,280000,7,2.5,1940,5458,2,"0","0","3",1940,NA,1994,"Auburn"
"3372",2014-06-25,205000,3,1,1230,8750,1,"0","0","3",1230,NA,1965,"Federal Way"
"3373",2014-06-25,957000,5,3.25,3160,5000,2,"0","2","3",2180,980,2005,"Seattle"
"3374",2014-06-25,625000,5,2.5,2700,21208,1,"0","0","4",1950,750,1955,"Bellevue"
"3375",2014-06-25,680000,4,1.5,1880,6200,1,"0","2","5",1440,440,1954,"Seattle"
"3376",2014-06-25,150000,2,1,890,8100,1,"0","0","3",890,NA,1942,"Burien"
"3377",2014-06-25,255950,3,2.5,1720,3676,2,"0","0","3",1720,NA,1992,"Kent"
"3378",2014-06-25,246500,3,2.5,1620,7686,2,"0","0","3",1620,NA,1989,"Maple Valley"
"3379",2014-06-25,450000,2,1,1380,4390,1,"0","0","4",880,500,1931,"Seattle"
"3380",2014-06-25,595888,3,1.75,1870,9000,1,"0","0","5",1870,NA,1958,"Seattle"
"3381",2014-06-25,454000,3,1,1970,22144,1,"0","0","4",1970,NA,1970,"Snoqualmie"
"3382",2014-06-25,299900,3,1,1110,8593,1,"0","0","3",1110,NA,1979,"Shoreline"
"3383",2014-06-25,2e+05,3,2,1190,6833,1,"0","0","3",1190,NA,1995,"Auburn"
"3384",2014-06-25,346500,3,1,1150,11802,1,"0","0","4",1150,NA,1932,"Seattle"
"3385",2014-06-25,585000,4,2.75,2890,6825,1,"0","0","3",1560,1330,1973,"Kirkland"
"3386",2014-06-25,383000,3,1.75,1500,13430,1,"0","0","3",1500,NA,1977,"Woodinville"
"3387",2014-06-25,519000,4,2.5,1950,2617,1.5,"0","0","4",1250,700,1910,"Seattle"
"3388",2014-06-25,410000,3,1.5,1250,7700,1,"0","0","5",1250,NA,1968,"Newcastle"
"3389",2014-06-25,578000,4,2.5,2070,5415,2,"0","0","3",2070,NA,1996,"Issaquah"
"3390",2014-06-25,1280000,4,3.5,4660,17398,2,"0","2","3",4660,NA,2003,"Bellevue"
"3391",2014-06-25,395000,2,2.25,1350,1493,2,"0","0","3",1050,300,2007,"Seattle"
"3392",2014-06-25,364000,3,2.5,1800,2790,2,"0","0","3",1800,NA,2011,"Seattle"
"3393",2014-06-25,240000,3,2.25,1481,2820,2,"0","0","3",1481,NA,2012,"Auburn"
"3394",2014-06-25,328423,3,2.5,1730,3600,2,"0","0","3",1730,NA,2014,"Seattle"
"3395",2014-06-25,594000,4,2.75,2720,4613,2,"0","0","3",2720,NA,2005,"Kenmore"
"3396",2014-06-25,425000,3,2.5,2320,2267,3,"0","0","3",2320,NA,2009,"Seattle"
"3397",2014-06-25,309620,3,2.5,1860,3730,2,"0","0","3",1860,NA,2012,"Duvall"
"3398",2014-06-25,260000,5,2.5,2025,7760,2,"0","0","3",2025,NA,2007,"Pacific"
"3399",2014-06-25,563500,3,2.5,1400,1312,3.5,"0","0","3",1400,NA,2007,"Seattle"
"3400",2014-06-25,975000,5,3,2620,5477,2,"0","0","3",2620,NA,2009,"Seattle"
"3401",2014-06-26,937000,3,1.75,2450,2691,2,"0","0","3",1750,700,1915,"Seattle"
"3402",2014-06-26,518500,3,3.5,1590,1102,3,"0","0","3",1590,NA,2010,"Seattle"
"3403",2014-06-26,563500,4,1.75,2085,174240,1,"0","0","3",1610,475,1964,"Fall City"
"3404",2014-06-26,1050000,4,3.5,3450,7832,2,"0","0","3",3450,NA,2007,"Bellevue"
"3405",2014-06-26,350000,3,2.25,1780,16290,2,"0","0","4",1780,NA,1987,"Renton"
"3406",2014-06-26,826000,4,2.5,3060,7140,2,"0","0","3",3060,NA,2006,"Issaquah"
"3407",2014-06-26,225000,3,2,1700,11475,1,"0","0","5",970,730,1945,"Burien"
"3408",2014-06-26,235867,4,2,1330,5926,1,"0","0","4",1330,NA,1942,"Renton"
"3409",2014-06-26,399000,4,3,3060,5000,2,"0","0","3",3060,NA,2001,"Covington"
"3410",2014-06-26,177500,3,1.5,1220,6000,1,"0","0","3",1220,NA,1968,"Renton"
"3411",2014-06-26,224000,4,1.5,1600,9289,1,"0","0","4",1600,NA,1959,"Auburn"
"3412",2014-06-26,302000,4,1.75,1530,17664,1.5,"0","0","3",1530,NA,1968,"Renton"
"3413",2014-06-26,760000,3,2.5,1980,13964,1,"0","0","5",1980,NA,1959,"Mercer Island"
"3414",2014-06-26,460000,3,2.5,1730,8490,1,"0","0","3",1210,520,1969,"Kirkland"
"3415",2014-06-26,415000,3,1,1170,6700,1,"0","0","3",1170,NA,1957,"Seattle"
"3416",2014-06-26,669000,2,1.75,1950,10766,1,"0","3","4",1160,790,1952,"Burien"
"3417",2014-06-26,254600,3,2,1470,20000,1,"0","0","4",1470,NA,1968,"Auburn"
"3418",2014-06-26,357250,3,1.5,1400,8840,1,"0","0","4",1400,NA,1952,"Seattle"
"3419",2014-06-26,910000,4,3.5,4040,50479,2,"0","0","3",4040,NA,1987,"Woodinville"
"3420",2014-06-26,725000,6,3,3110,5000,1.5,"0","0","5",1810,1300,1921,"Seattle"
"3421",2014-06-26,670000,3,1.5,1490,4400,1.5,"0","0","4",1490,NA,1906,"Seattle"
"3422",2014-06-26,440000,4,1.5,1770,5750,2,"0","0","3",1770,NA,1947,"Seattle"
"3423",2014-06-26,1025000,4,3.5,3320,19850,1,"0","2","4",2040,1280,1977,"Mercer Island"
"3424",2014-06-26,320000,2,1,950,5316,1,"0","2","3",950,NA,1948,"Seattle"
"3425",2014-06-26,310000,4,2.5,2430,5499,2,"0","0","3",2430,NA,2002,"Covington"
"3426",2014-06-26,772650,4,2.5,2660,10800,1,"0","0","3",2660,NA,1955,"Bellevue"
"3427",2014-06-26,669950,4,2.5,2670,11877,2,"0","0","3",2670,NA,1996,"Sammamish"
"3428",2014-06-26,690000,5,3.5,2720,7598,2,"0","0","3",1860,860,1993,"Seattle"
"3429",2014-06-26,385000,4,2.5,3200,22651,1,"0","0","5",1610,1590,1970,"Kent"
"3430",2014-06-26,663000,3,2.5,2480,37843,1.5,"1","3","4",2480,NA,1974,"Vashon"
"3431",2014-06-26,3e+05,3,2.25,1780,10395,1,"0","0","3",1780,NA,1967,"Renton"
"3432",2014-06-26,225500,2,1.75,1590,11276,1,"0","0","4",1590,NA,1972,"Auburn"
"3433",2014-06-26,320000,3,2,1550,34175,1.5,"0","0","3",1550,NA,1999,"North Bend"
"3434",2014-06-26,775000,3,2.75,2850,14800,1,"0","0","4",1920,930,1976,"Bellevue"
"3435",2014-06-26,805000,3,2.75,2600,5875,1.5,"0","2","5",1600,1000,1929,"Seattle"
"3436",2014-06-26,252750,4,1,1230,7410,1.5,"0","0","3",1230,NA,1944,"Burien"
"3437",2014-06-26,254000,5,2,2080,16117,1,"0","0","5",1740,340,1959,"Auburn"
"3438",2014-06-26,620000,6,3.5,3600,6875,2,"0","0","3",2740,860,2004,"Snoqualmie"
"3439",2014-06-26,435000,4,2.75,2110,8751,1,"0","0","3",1510,600,1962,"Bothell"
"3440",2014-06-26,460000,4,2.5,2550,19017,1,"0","0","4",1300,1250,1961,"Lake Forest Park"
"3441",2014-06-26,268000,3,2.5,1650,6684,2,"0","0","3",1650,NA,1991,"Kent"
"3442",2014-06-26,446000,2,1.5,1370,1221,2,"0","0","3",1080,290,2008,"Seattle"
"3443",2014-06-26,285000,2,1,1010,7200,1,"0","0","3",1010,NA,1975,"Lake Forest Park"
"3444",2014-06-26,530000,3,2,2330,26571,2.5,"0","0","3",2330,NA,1987,"Bellevue"
"3445",2014-06-26,402000,2,1,620,2475,1,"0","0","5",620,NA,1911,"Seattle"
"3446",2014-06-26,358000,3,1.5,2450,12497,1,"0","0","4",2450,NA,1967,"Snoqualmie"
"3447",2014-06-26,354950,4,2.75,2530,7350,1,"0","0","5",1280,1250,1977,"Federal Way"
"3448",2014-06-26,405000,4,2.5,2220,4652,2,"0","0","3",2220,NA,2001,"Renton"
"3449",2014-06-26,568000,4,1.75,2110,265716,1,"0","0","4",2110,NA,1979,"Redmond"
"3450",2014-06-26,575000,5,3,3690,49709,1,"0","2","3",2690,1000,1960,"Des Moines"
"3451",2014-06-26,315000,4,2.5,1940,10200,1,"0","0","4",1140,800,1977,"Kent"
"3452",2014-06-26,280927,4,2.25,2070,7350,2,"0","0","4",2070,NA,1977,"Kent"
"3453",2014-06-26,440000,4,2.5,2160,7826,1,"0","0","4",1390,770,1976,"Lake Forest Park"
"3454",2014-06-26,270000,4,2.25,2600,9900,1,"0","0","3",1600,1000,1965,"Seattle"
"3455",2014-06-26,755000,4,2.75,2880,4000,1.5,"0","0","3",2100,780,1912,"Seattle"
"3456",2014-06-26,289659,4,2.25,2260,7200,2,"0","0","4",2260,NA,1984,"Kent"
"3457",2014-06-26,555000,5,3,3640,6930,2,"0","0","3",3640,NA,2004,"Maple Valley"
"3458",2014-06-26,450000,3,1.5,1530,23660,1,"0","0","3",1530,NA,1952,"Lake Forest Park"
"3459",2014-06-26,1145000,3,2.5,2490,4000,2,"0","0","5",1670,820,1918,"Seattle"
"3460",2014-06-26,495000,3,1.75,1440,11787,1,"0","0","3",1440,NA,1983,"Sammamish"
"3461",2014-06-26,1250000,3,3,3760,8500,2.5,"0","3","4",3060,700,1910,"Seattle"
"3462",2014-06-26,580000,4,1.75,1720,6975,1,"0","0","3",1420,300,1975,"Redmond"
"3463",2014-06-26,560000,4,2.5,2480,16360,1,"0","0","5",1510,970,1959,"Kenmore"
"3464",2014-06-26,1080000,4,3.5,3990,5267,2,"0","0","3",3990,NA,2008,"Bellevue"
"3465",2014-06-26,450000,2,1.75,840,3340,1,"0","0","3",700,140,1912,"Seattle"
"3466",2014-06-26,815000,3,2,2270,11989,1,"0","0","4",2270,NA,1968,"Mercer Island"
"3467",2014-06-26,354000,4,2.5,2580,5476,2,"0","0","3",2580,NA,2005,"Kent"
"3468",2014-06-26,279900,3,1.75,1580,6620,1,"0","0","3",1580,NA,1988,"Federal Way"
"3469",2014-06-26,339000,2,1,950,7954,1,"0","0","4",950,NA,1941,"Seattle"
"3470",2014-06-26,1340000,4,3.5,3190,5040,2,"0","3","3",2160,1030,2003,"Seattle"
"3471",2014-06-26,710000,3,3.25,3740,136915,2.5,"0","0","3",3100,640,1990,"Burien"
"3472",2014-06-26,815000,4,2.75,2620,4743,1,"0","2","4",1310,1310,1949,"Seattle"
"3473",2014-06-26,8e+05,3,1.75,2080,75794,1,"0","0","3",2080,NA,1958,"Kirkland"
"3474",2014-06-26,638000,3,2,1660,3729,1,"0","0","5",970,690,1922,"Seattle"
"3475",2014-06-26,475580,3,1.75,1520,11085,1,"0","0","3",1520,NA,1983,"Sammamish"
"3476",2014-06-26,243800,3,1,1140,27760,1,"0","0","4",1140,NA,1981,"Issaquah"
"3477",2014-06-26,6e+05,3,2.5,3240,8016,2,"0","0","3",2910,330,2004,"Snoqualmie"
"3478",2014-06-26,620000,3,2,2460,41343,1,"0","0","4",2460,NA,1988,"Issaquah"
"3479",2014-06-26,750000,4,2.75,1750,5080,1.5,"0","0","3",1750,NA,1903,"Seattle"
"3480",2014-06-26,626000,3,1.75,2430,5000,2,"0","0","4",1760,670,1945,"Seattle"
"3481",2014-06-26,230000,3,1,1060,9946,1,"0","0","4",1060,NA,1956,"SeaTac"
"3482",2014-06-26,537000,3,3,2410,7479,2,"0","2","3",2410,NA,1942,"Lake Forest Park"
"3483",2014-06-26,210000,2,1,720,8040,1,"0","0","3",720,NA,1943,"Burien"
"3484",2014-06-26,200500,3,1.75,1260,9346,1,"0","0","4",1260,NA,1963,"Kent"
"3485",2014-06-26,253500,3,1,1640,12384,1,"0","0","4",1090,550,1954,"Federal Way"
"3486",2014-06-26,150000,3,1,1310,9612,1,"0","0","3",960,350,1962,"Auburn"
"3487",2014-06-26,440000,3,1.5,2120,6290,1,"0","0","4",1220,900,1949,"Seattle"
"3488",2014-06-26,667000,3,1.75,3320,NA,1.5,"0","3","4",2260,1060,1933,"Enumclaw"
"3489",2014-06-26,660000,3,1,1210,9622,1,"0","1","3",1210,NA,1955,"Bellevue"
"3490",2014-06-26,695000,3,2.75,2590,12063,2,"0","0","3",2590,NA,1993,"Bellevue"
"3491",2014-06-26,440000,4,2.5,2250,7526,2,"0","0","3",2250,NA,1989,"Renton"
"3492",2014-06-26,1388000,4,3,4040,20001,1,"0","0","3",2020,2020,1972,"Clyde Hill"
"3493",2014-06-26,219500,3,1,1090,6710,1.5,"0","0","5",1090,NA,1912,"Auburn"
"3494",2014-06-26,220000,3,1.5,1660,15600,2,"0","0","3",1660,NA,1981,"Auburn"
"3495",2014-06-26,270000,2,1,1780,81021,1,"0","3","4",1780,NA,1954,"Auburn"
"3496",2014-06-26,9e+05,4,3.5,3370,5000,2,"0","2","3",2470,900,2008,"Seattle"
"3497",2014-06-26,1990000,5,3,4480,5000,2.5,"0","0","5",3420,1060,1902,"Seattle"
"3498",2014-06-26,8e+05,4,2.5,2990,16809,2,"0","0","3",2990,NA,1990,"Woodinville"
"3499",2014-06-26,365000,5,2,2280,19000,1.5,"0","0","3",2280,NA,1924,"Burien"
"3500",2014-06-26,1387800,3,3,2480,5500,2,"0","3","3",1730,750,1950,"Seattle"
"3501",2014-06-26,451000,5,2.75,2830,8925,1.5,"0","0","3",2830,NA,1967,"Kirkland"
"3502",2014-06-26,202000,2,1,920,7569,1,"0","0","4",920,NA,1950,"Burien"
"3503",2014-06-26,1410000,4,2.25,3250,16684,2,"0","0","3",3250,NA,1979,"Medina"
"3504",2014-06-26,471000,2,1.75,1240,6417,1,"0","0","5",1240,NA,1924,"Seattle"
"3505",2014-06-26,827000,4,2.5,3230,12100,1,"0","0","3",1870,1360,1977,"Bellevue"
"3506",2014-06-26,235000,5,2.5,2500,9583,1,"0","0","3",1300,1200,1979,"Des Moines"
"3507",2014-06-26,216500,2,1.75,1390,4482,1,"0","0","4",1390,NA,1980,"Des Moines"
"3508",2014-06-26,359000,5,1.75,1940,6654,1.5,"0","0","4",1940,NA,1953,"Burien"
"3509",2014-06-26,252500,3,2,1900,8002,1,"0","0","3",1900,NA,1991,"Federal Way"
"3510",2014-06-26,370000,3,1.5,2380,14500,1,"0","0","4",1850,530,1961,"Kenmore"
"3511",2014-06-26,663000,3,2,1480,3876,1,"0","0","5",860,620,1928,"Seattle"
"3512",2014-06-26,971971,4,3.75,3460,6738,2,"0","0","3",3460,NA,2013,"Renton"
"3513",2014-06-26,420000,3,1.75,1444,249126,1.5,"0","0","3",1444,NA,2008,"Vashon"
"3514",2014-06-26,330675,4,3,1930,3031,1,"0","0","3",1200,730,2006,"Duvall"
"3515",2014-06-26,240000,4,1,1200,2171,1.5,"0","0","3",1200,NA,1933,"Seattle"
"3516",2014-06-26,334888,3,2.5,1769,7324,2,"0","0","3",1769,NA,2012,"Auburn"
"3517",2014-06-26,414000,3,2.5,2490,4540,2.5,"0","0","3",2490,NA,2012,"Renton"
"3518",2014-06-26,782900,4,3.25,3060,3898,2,"0","0","3",2300,760,2014,"Issaquah"
"3519",2014-06-26,525000,4,2.75,3030,6625,2,"0","0","3",3030,NA,2011,"Renton"
"3520",2014-06-26,429900,3,2.5,2370,5353,2,"0","0","3",2370,NA,2009,"Duvall"
"3521",2014-06-26,390000,3,3.25,1370,913,2,"0","0","3",1100,270,2006,"Seattle"
"3522",2014-06-26,224000,3,1.75,1500,11968,1,"0","0","3",1500,NA,2014,"Black Diamond"
"3523",2014-06-27,257500,3,2.25,1715,6819,2,"0","0","3",1715,NA,1995,"Federal Way"
"3524",2014-06-27,665000,2,1,1110,3200,1,"0","0","3",1110,NA,1925,"Seattle"
"3525",2014-06-27,327000,5,2.75,2400,8050,2,"0","0","3",2400,NA,1998,"Auburn"
"3526",2014-06-27,425000,3,1,1520,213444,1.5,"0","3","5",1520,NA,1988,"Renton"
"3527",2014-06-27,687500,4,2.75,3190,10970,2,"0","0","3",3190,NA,1994,"Sammamish"
"3528",2014-06-27,672500,3,2.25,2400,5300,1.5,"0","0","4",1250,1150,1939,"Seattle"
"3529",2014-06-27,140000,3,1,1060,7473,1,"0","0","3",1060,NA,1959,"Des Moines"
"3530",2014-06-27,215500,2,1.75,1220,15600,1,"0","0","3",1220,NA,1972,"Auburn"
"3531",2014-06-27,464900,4,2.25,2020,8424,1,"0","0","4",1380,640,1979,"Kirkland"
"3532",2014-06-27,417000,4,2.25,2300,7700,1,"0","0","3",1380,920,1959,"Seattle"
"3533",2014-06-27,453000,4,2.75,2300,37533,1,"0","3","5",1550,750,1979,"Vashon"
"3534",2014-06-27,7e+05,3,2.5,1660,1545,2,"0","2","3",1400,260,2002,"Seattle"
"3535",2014-06-27,1619999,4,3,3900,9750,1,"0","4","5",2520,1380,1972,"Bellevue"
"3536",2014-06-27,259500,3,1.75,1650,12349,1,"0","0","3",1650,NA,1957,"SeaTac"
"3537",2014-06-27,460000,4,2.5,2110,35091,1,"0","0","4",1290,820,1985,"Issaquah"
"3538",2014-06-27,561500,3,1.75,1960,6380,1,"0","0","4",980,980,1939,"Seattle"
"3539",2014-06-27,641000,4,2.5,2770,63118,2,"0","0","3",2770,NA,1997,"Carnation"
"3540",2014-06-27,330000,4,1.75,2440,7350,1,"0","0","3",1610,830,1978,"Kent"
"3541",2014-06-27,447000,2,1,1320,8380,1,"0","0","3",1320,NA,1953,"Seattle"
"3542",2014-06-27,320000,4,2.5,2570,4865,2,"0","0","3",2570,NA,2005,"Maple Valley"
"3543",2014-06-27,212700,2,1,940,5040,1,"0","0","3",940,NA,1926,"Seattle"
"3544",2014-06-27,260000,2,1,700,4800,1,"0","0","3",700,NA,1922,"Seattle"
